Id,Category
14655,globalizzavamore+N
14656,partire+V
14657,manifattuare+V
14658,mistificare+V
14659,pasteggiavamore+N
14660,attizzare+V
14661,incattivire+V
14662,adoprare+V
14663,tamil+N
14664,ghignare+V
14665,espunge+V
14666,arricciare+V
14667,integrare+V
14668,blaterare+V
14669,sabbiare+V
14670,serrare+V
14671,diagnosticare+V
14672,bestemmiare+V
14673,predetermiare+V
14674,niellare+V
14675,bisticciare+V
14676,marinaretto+N
14677,agglutinare+V
14678,chiamare+V
14679,superpagare+V
14680,cammininoare+N
14681,intiepidire+V
14682,rafforzatre+N
14683,sovrapporre+V
14684,villeggiare+V
14685,muggir+N
14686,accingre+V
14687,pasteggiare+V
14688,deregolare+V
14689,totalizzare+V
14690,spietatezz+N
14691,ricostruire+V
14692,validare+V
14693,sottostar+N
14694,svalutazione+N
14695,appoggire+V
14696,decedre+V
14697,autocompatie+V
14698,blaterare+V
14699,compilare+V
14700,deflui+V
14701,smorzare+A
14702,coibentare+V
14703,ingemmatre+N
14704,ballare+V
14705,rimodernavatre+N
14706,extraeuropo+N
14707,apartitico+A
14708,sorridre+V
14709,stressare+V
14710,disturbator+N
14711,depenalizzare+V
14712,svenire+V
14713,elido+V
14714,zavorrare+V
14715,fiorere+V
14716,congedare+V
14717,altrettare+A
14718,gattoparduscire+V
14719,settentrional+N
14720,eliminare+A
14721,perquisire+V
14722,internalizzare+V
14723,trattenare+V
14724,stirare+V
14725,snebbiare+V
14726,eccepire+V
14727,accomodare+V
14728,rifiatare+V
14729,nobilitare+V
14730,sfrattare+V
14731,registrare+V
14732,installare+V
14733,depositare+V
14734,visentiniano+A
14735,rieducare+V
14736,conficcatre+N
14737,scanalare+V
14738,scudisrre+V
14739,calamitare+V
14740,intabarrare+V
14741,volpare+V
14742,intabarrare+A
14743,bosniaco+A
14744,inutilizzoare+N
14745,derubare+V
14746,deflettare+V
14747,storpiare+V
14748,porticciolare+V
14749,assurgiare+V
14750,eccepire+V
14751,azzoppare+V
14752,costruire+V
14753,perdonre+V
14754,robotizz+N
14755,attorcere+V
14756,asettire+V
14757,bugnre+V
14758,intiepidire+V
14759,borbottare+A
14760,minoico+N
14761,tripolare+V
14762,intrattenitor+N
14763,molare+V
14764,parto+N
14765,incubare+V
14766,risolare+V
14767,alternare+V
14768,danneggiare+V
14769,tovalere+V
14770,controllabil+N
14771,minimum-taxe+V
14772,suddivider+V
14773,striminzere+V
14774,super-partiticre+N
14775,ardire+V
14776,imbuchinoare+N
14777,farrre+A
14778,riconsacrare+V
14779,levare+V
14780,infiocchettare+V
14781,impataccare+V
14782,chiamre+V
14783,idolo+N
14784,rorido+N
14785,imprigioare+V
14786,armeggiare+V
14787,riflettre+V
14788,annotare+V
14789,sbaciucchiare+V
14790,finlandeso+A
14791,scarrozzare+V
14792,risuolare+V
14793,dializzare+V
14794,infermare+V
14795,spersonalizzare+V
14796,collocabile+A
14797,giordano+N
14798,abbattere+V
14799,ninnare+V
14800,rilassare+A
14801,disinfestare+V
14802,appiedare+V
14803,ritaare+V
14804,guadare+V
14805,embrional+N
14806,autoconvinrre+A
14807,imbrattare+V
14808,rivoglare+V
14809,uffiare+V
14810,massacrre+V
14811,sanguinaro+N
14812,ipocondriare+V
14813,fiaccare+V
14814,soprassedre+V
14815,folleggiare+V
14816,irradiazion+N
14817,impacciare+V
14818,campanre+V
14819,mambare+V
14820,schematizzare+V
14821,moscio+N
14822,incentivare+V
14823,incontrare+V
14824,varesare+V
14825,schifare+V
14826,spavaldare+V
14827,islamizzassre+N
14828,notare+V
14829,rintuzzar+V
14830,anatomopatologo+N
14831,collocare+V
14832,decomprimare+V
14833,constatre+V
14834,schiantare+V
14835,pasre+V
14836,filo-castrist+N
14837,purismo+N
14838,rifiorire+V
14839,morsicare+V
14840,sciamannastre+N
14841,barellassre+N
14842,autoprodurre+V
14843,rintuzzare+V
14844,marciato+A
14845,autoassolvevatre+N
14846,microfilmare+V
14847,scappare+V
14848,decadre+V
14849,consister+V
14850,denunciare+V
14851,trasvoere+V
14852,angariare+V
14853,riabilitare+V
14854,esterificare+V
14855,salinre+V
14856,controvers+N
14857,minorenno+N
14858,rinsaldare+V
14859,soggiorare+V
14860,universalizzare+V
14861,istillare+V
14862,impanare+V
14863,circonvenire+V
14864,disossre+V
14865,volano+N
14866,inalberare+V
14867,riamare+V
14868,tramestatre+N
14869,errre+V
14870,nomaere+V
14871,appropriare+V
14872,abbisognare+V
14873,ricostruire+V
14874,scarnificare+V
14875,limitare+V
14876,zonirre+V
14877,autodenominare+V
14878,inquadrare+V
14879,supertreno+N
14880,commuovre+V
14881,terrestro+N
14882,aggraffare+V
14883,fiabire+V
14884,percolare+V
14885,ufficiare+V
14886,mollare+V
14887,defilare+V
14888,vomitare+V
14889,contemplre+V
14890,bluffare+V
14891,frustrare+V
14892,carboidrare+V
14893,colatre+N
14894,preconosre+V
14895,sottostare+V
14896,flottare+V
14897,soggettivare+V
14898,patinare+V
14899,fatture+V
14900,viare+V
14901,superare+V
14902,superavatre+N
14903,androne+N
14904,gargarizzoare+N
14905,atmosfessere+V
14906,travisare+V
14907,trasvolare+V
14908,rivelare+N
14909,snazionalizzare+V
14910,piastr+N
14911,rintocre+V
14912,disdi+V
14913,ammaininare+N
14914,acma+N
14915,barrare+V
14916,trattare+V
14917,pisolare+V
14918,infingiare+V
14919,forare+V
14920,depenalizzare+V
14921,barbinoare+N
14922,postare+V
14923,intercettare+V
14924,dimorare+A
14925,prediligre+V
14926,riaffacciare+V
14927,trionfare+V
14928,irridere+V
14929,svilire+V
14930,disagiare+V
14931,odioso+N
14932,rinserrare+V
14933,affissare+V
14934,impiastratre+N
14935,vestibolare+V
14936,appuntare+V
14937,irreggimentare+V
14938,disinfestare+A
14939,attivare+V
14940,inacerbire+V
14941,accantonare+V
14942,ricomparir+V
14943,ombreggiare+V
14944,irridere+V
14945,propendre+A
14946,pediatro+A
14947,indossatore+N
14948,sorprende+V
14949,compeare+V
14950,frontier+N
14951,falena+N
14952,slittare+V
14953,sbandi+V
14954,infraruotere+V
14955,percolre+V
14956,allegare+V
14957,reiterare+V
14958,esonerare+V
14959,rappattumare+V
14960,teorizzare+V
14961,braccare+A
14962,sfoderare+V
14963,ostracizzare+V
14964,ostare+V
14965,miticizzre+V
14966,geremiare+V
14967,acquisire+V
14968,abbattre+V
14969,ragliare+V
14970,chiavar+N
14971,sgombrare+V
14972,raggruzzolavamore+N
14973,imbronciare+V
14974,muoare+V
14975,incaponire+V
14976,inaugurare+V
14977,surrogare+V
14978,preoccupare+V
14979,circumnavigare+V
14980,arcaicizzare+V
14981,falcare+V
14982,rovistare+V
14983,impaniare+N
14984,vrire+V
14985,rincresiare+V
14986,sfreninare+N
14987,affrescare+V
14988,tacitare+V
14989,deprivare+V
14990,giocherell+N
14991,defaticare+V
14992,pescherecrre+V
14993,reincarare+V
14994,lambire+V
14995,fiord+V
14996,lunatico+N
14997,snellirebbero+N
14998,nostalgico+A
14999,inquadre+V
15000,raffreninoare+N
15001,trasfigurare+A
15002,spoliticizzare+V
15003,controllare+V
15004,subordinare+V
15005,straboccare+V
15006,ballonzolo+N
15007,sbrodolastre+N
15008,delineare+V
15009,familiarizzare+V
15010,agguagliare+V
15011,riversre+V
15012,commensurare+V
15013,intercorrare+V
15014,inciampare+A
15015,fogliare+V
15016,risospingre+V
15017,gualcie+V
15018,rintracciare+V
15019,co-produre+V
15020,abbigliare+V
15021,accire+V
15022,posticipare+V
15023,ripungre+V
15024,partire+V
15025,infimre+V
15026,raddolcie+V
15027,pluvre+V
15028,dissalare+A
15029,sottovalutare+V
15030,conre+V
15031,imperiarone+N
15032,saracina+N
15033,autodeterminare+V
15034,carreggiar+V
15035,aumire+A
15036,incrementassre+N
15037,stanziare+V
15038,merito+N
15039,traboccare+V
15040,sbattezzare+A
15041,sfavillatre+N
15042,prevedre+V
15043,socchiudre+V
15044,ritorre+V
15045,estorre+V
15046,ridistribuire+V
15047,spartire+V
15048,insabbiare+V
15049,originare+V
15050,bussinoare+N
15051,sproloquiare+V
15052,vinificare+V
15053,ritentatre+N
15054,specificare+V
15055,esilarare+V
15056,delegittimre+V
15057,accentare+V
15058,carbonizzare+A
15059,consigliare+V
15060,riacquisire+V
15061,deteare+V
15062,saturnizzare+V
15063,scalzavre+N
15064,liberismo+N
15065,strombazzare+V
15066,vivisezioare+V
15067,autotassare+V
15068,sgarrare+A
15069,mammute+V
15070,trionfare+V
15071,ridiere+V
15072,antisemito+N
15073,privilegiavore+N
15074,snazionalizzare+V
15075,standardizzre+V
15076,frivolezz+N
15077,rivogliere+V
15078,attaccatore+N
15079,cedolare+V
15080,accozzare+V
15081,indulgiare+V
15082,druidico+A
15083,interagie+V
15084,perseguitare+V
15085,azzoppare+V
15086,divorziavre+N
15087,infare+A
15088,frazionamento+N
15089,paganeggiare+V
15090,traslare+V
15091,sbirciare+V
15092,strisre+V
15093,decorare+V
15094,tappezzare+V
15095,internalizzare+V
15096,scotennatre+N
15097,sfacciatore+N
15098,parificar+N
15099,ingraziare+V
15100,celare+V
15101,salarianre+N
15102,assortimento+N
15103,livoro+N
15104,scorpacciare+V
15105,girovagare+V
15106,scambiare+V
15107,deificare+V
15108,impiagare+V
15109,informato+A
15110,ruttere+V
15111,stanrre+V
15112,psicolore+V
15113,formalizzare+V
15114,cgil-funzione+N
15115,disattendare+V
15116,stizzoso+N
15117,sparire+V
15118,fidare+A
15119,rinviare+V
15120,talentare+V
15121,totalizzinare+N
15122,esautorare+V
15123,smussare+V
15124,plastificare+V
15125,sconoscevatre+N
15126,fauare+V
15127,contund+V
15128,inguainare+V
15129,fasre+V
15130,tacitare+V
15131,sbucare+V
15132,contemperare+V
15133,rifinitur+N
15134,prevaricare+V
15135,disfare+V
15136,escutare+V
15137,pioviggiare+V
15138,globalizzare+V
15139,brancicare+V
15140,attizzare+V
15141,maturre+V
15142,vuotare+V
15143,vibssere+V
15144,cruscheggiare+V
15145,politico-economico+N
15146,autocompatre+V
15147,decentralizzare+V
15148,spancire+V
15149,svestire+V
15150,schiacrre+V
15151,ammaestrare+V
15152,vidimare+V
15153,rimodernare+A
15154,deflagratre+N
15155,snellire+V
15156,malvers+N
15157,scamosrre+V
15158,cittadell+N
15159,aumentare+V
15160,riesplodre+V
15161,scapricciare+V
15162,avvilare+V
15163,classico-romantico+A
15164,discorrare+V
15165,universalizzare+V
15166,desolare+V
15167,sperequastre+N
15168,investigare+V
15169,affrare+A
15170,politicizzatre+N
15171,standardizzare+V
15172,canzonettistico+N
15173,disinfestar+V
15174,auto-gestit+N
15175,suppore+V
15176,ordirebber+N
15177,individuare+V
15178,instaurare+V
15179,esporre+V
15180,parcheggiare+V
15181,volgire+A
15182,adorare+A
15183,mugghiare+V
15184,ammattoare+V
15185,vomere+V
15186,follinare+N
15187,caterpillare+V
15188,giustizialismo+N
15189,calmare+V
15190,raffigurare+V
15191,riavvicininoare+N
15192,disseppellire+V
15193,belcare+A
15194,intenso+A
15195,parcheggiare+V
15196,tecnico-amministrativore+N
15197,compure+V
15198,instauare+V
15199,latro+N
15200,giustificatore+N
15201,borratre+N
15202,accodare+V
15203,estendre+V
15204,pimentare+V
15205,cineoperator+N
15206,ordirebbero+N
15207,elettrizzare+V
15208,affogare+V
15209,ballinoare+N
15210,incivilire+V
15211,impaniare+V
15212,espandare+V
15213,livellre+V
15214,distorare+V
15215,listare+V
15216,piotare+A
15217,deviare+V
15218,svezzare+V
15219,sviluppare+V
15220,impastoiare+V
15221,depenalizzar+N
15222,normalizzare+V
15223,inutilizzavamore+N
15224,sciroppare+A
15225,arrochre+V
15226,corso+N
15227,rassereare+V
15228,incinerare+V
15229,pore+V
15230,smarcare+V
15231,volgare+V
15232,strafottere+V
15233,snobbare+V
15234,dissestare+V
15235,favellare+V
15236,mascolinizzare+A
15237,pendolare+V
15238,arruffare+V
15239,costrirre+V
15240,sfacchinar+N
15241,offensivre+N
15242,dardeggiare+V
15243,autocostrui+V
15244,ossatura+N
15245,tramezzare+V
15246,sceverare+V
15247,pimentare+V
15248,tediare+A
15249,accodare+V
15250,rinegoziare+A
15251,tremare+V
15252,comunistizzavore+N
15253,riconsacrare+V
15254,pisre+V
15255,dilare+V
15256,burocratizzare+V
15257,derivare+V
15258,invidiare+V
15259,reiterare+V
15260,deregolare+V
15261,incresre+V
15262,pasrre+V
15263,fustigare+V
15264,ispezionoare+N
15265,nettare+V
15266,raccozzare+V
15267,disarcioare+V
15268,ospedalizzatore+N
15269,sfoltire+A
15270,agonizzatre+N
15271,trovatore+N
15272,spauracchere+V
15273,sfrecciare+A
15274,designre+V
15275,inaugurare+V
15276,dardeggare+V
15277,burla+N
15278,fertilizzatre+N
15279,strombettare+V
15280,contagare+V
15281,ambiare+V
15282,processare+V
15283,smuttere+V
15284,denudare+V
15285,schidionare+V
15286,oziare+V
15287,ronzare+V
15288,scorare+V
15289,sgomentare+V
15290,gasare+V
15291,ghermie+V
15292,mitridatizzare+V
15293,vampe+V
15294,ripiombare+V
15295,ambiare+V
15296,escresre+V
15297,investire+V
15298,difettatre+N
15299,tripolare+V
15300,controsterzare+V
15301,morie+V
15302,sicilianità+N
15303,sgozzare+V
15304,burlavamore+N
15305,scalzre+V
15306,auscultare+V
15307,commensurare+V
15308,stordirebber+N
15309,smascheratore+N
15310,autosostenare+V
15311,riaccostare+V
15312,minre+V
15313,esamiare+V
15314,gridre+V
15315,comprovare+V
15316,patrio+N
15317,libretto+N
15318,godare+V
15319,imputinoare+N
15320,digitalizzabile+A
15321,languire+V
15322,raddensare+V
15323,adulare+V
15324,rimpallare+V
15325,sciacquare+A
15326,anglicizzare+V
15327,scartabellare+V
15328,agonizzare+V
15329,decurtare+V
15330,svicolare+V
15331,disfare+V
15332,misfare+V
15333,oberare+V
15334,vestire+V
15335,spanrre+V
15336,beatifichinoare+N
15337,addivenire+V
15338,staffare+V
15339,offendere+V
15340,inattivare+V
15341,sporcare+A
15342,diradre+V
15343,argomentare+V
15344,contentare+V
15345,irrespirabil+N
15346,perquisire+V
15347,anticipare+A
15348,alleggerire+V
15349,lire+V
15350,anglo-sovietico+N
15351,ritagliare+V
15352,delinquare+V
15353,disapprovare+V
15354,svantaggiare+V
15355,extracomunitario+N
15356,scrittor+N
15357,snazionalizzare+V
15358,frammentatre+N
15359,mesre+A
15360,svasre+V
15361,gessare+V
15362,confiscare+V
15363,elargire+V
15364,straripare+V
15365,disgelare+V
15366,estire+A
15367,burlare+V
15368,disalberare+V
15369,risatacrre+V
15370,reiteratre+N
15371,incarognire+V
15372,inviperare+V
15373,timer+N
15374,vantare+V
15375,curare+V
15376,riattare+V
15377,ghignavamore+N
15378,spostare+V
15379,riadeguare+V
15380,muffie+V
15381,sopravvalere+V
15382,smarginare+A
15383,dequalificare+V
15384,arredamento+N
15385,condolre+V
15386,rifugare+V
15387,prefinanzare+V
15388,stordere+V
15389,ricomparire+V
15390,infilare+V
15391,disinfettare+V
15392,decuplicare+A
15393,segretariare+V
15394,veicolavatre+N
15395,solitario+N
15396,pedal+N
15397,ripiovere+V
15398,coccolare+V
15399,incattivire+V
15400,infeltrire+A
15401,forviare+V
15402,svezzare+V
15403,germogliare+V
15404,vrre+V
15405,percolare+V
15406,pescare+V
15407,autospendre+V
15408,lapidario+N
15409,nasconere+V
15410,schiantare+V
15411,impermeabilizzare+V
15412,calendarizzare+V
15413,ciancicare+V
15414,instaurre+V
15415,rintoccare+V
15416,gettonare+V
15417,deflettre+V
15418,stimolare+V
15419,vittimizzare+V
15420,compenetrare+V
15421,arenare+V
15422,decorrire+A
15423,maggioratore+N
15424,provocare+V
15425,sommaria+N
15426,aquilone+N
15427,incombare+V
15428,sgonnellre+V
15429,medicare+V
15430,ritorare+V
15431,diventinoare+N
15432,tergiversre+V
15433,azzeramento+N
15434,posdatare+A
15435,immedesimare+V
15436,otterre+V
15437,ninnare+V
15438,sfrangiare+V
15439,irizzare+V
15440,abortio+V
15441,pizzicottare+V
15442,riscioglare+V
15443,imballare+A
15444,tripolare+V
15445,incretinre+V
15446,esecuto+A
15447,panneggiare+V
15448,strombigere+V
15449,olmo+N
15450,strappre+V
15451,indulgre+V
15452,marciare+V
15453,riassestare+V
15454,sondare+V
15455,ombreggiare+V
15456,munire+V
15457,gradualizzre+V
15458,timido+N
15459,immuna+N
15460,istradare+V
15461,standardizzazione+N
15462,rivoluziorre+V
15463,disfidare+V
15464,chiavre+N
15465,falsificare+V
15466,inquietare+V
15467,sottorappresentassre+N
15468,ritentinoare+N
15469,inverosimiglianzo+N
15470,palleggiare+V
15471,rinserrar+N
15472,illanguidirebb+N
15473,spazzolare+V
15474,incapriciare+V
15475,divezzare+V
15476,flere+V
15477,anti-nazist+A
15478,aggraffre+V
15479,soprannominare+V
15480,referenzieretare+N
15481,confrontare+V
15482,disinfiammastre+N
15483,sobbarcare+V
15484,vallatre+N
15485,districare+V
15486,espugnare+V
15487,ripetre+V
15488,estendare+V
15489,riassestare+V
15490,sopraffare+V
15491,fuggiare+V
15492,rifiatare+V
15493,dedurre+A
15494,databil+A
15495,rimisurar+N
15496,dirimo+N
15497,riuscire+V
15498,squinternavatre+N
15499,scremre+V
15500,inter-comunitario+N
15501,inizre+V
15502,sborsare+V
15503,forare+V
15504,spaccare+V
15505,inghiaiar+V
15506,straziare+V
15507,profferire+V
15508,sventaglare+V
15509,impostare+V
15510,pistacchare+V
15511,distingure+V
15512,snebbiare+V
15513,silurare+V
15514,sgonnellare+V
15515,pizzicottare+V
15516,invarare+V
15517,imbarbari+V
15518,ricomprare+V
15519,ragguaglo+N
15520,innervosire+V
15521,sfuggire+V
15522,scuotre+V
15523,incollerire+V
15524,bivaccare+A
15525,schiaffeggre+V
15526,folleggiare+V
15527,potare+V
15528,bustarell+N
15529,riquadrinoare+N
15530,meraviglo+N
15531,tamponare+V
15532,slittare+V
15533,ceca+N
15534,chiaccheare+V
15535,autoassolvere+V
15536,alleggerire+V
15537,vociare+V
15538,predare+V
15539,beccheggiare+V
15540,cartolare+V
15541,talentare+V
15542,microbiologo+N
15543,disinnestare+V
15544,meteorologio+N
15545,autoemargininoare+N
15546,bipartire+V
15547,agglutinatre+N
15548,centrifugare+V
15549,vistare+V
15550,cana+N
15551,catapultare+V
15552,fruttificare+V
15553,miare+V
15554,sbranare+V
15555,sfregiare+V
15556,congiure+V
15557,ammorbre+V
15558,inghirlandare+V
15559,vestibolare+V
15560,disidratre+V
15561,erosione+N
15562,tacitare+V
15563,nuovayorcheso+A
15564,ghignatre+N
15565,insegnare+V
15566,denegare+V
15567,amareggiare+V
15568,prepoere+V
15569,semplificare+V
15570,ricure+V
15571,freddare+V
15572,autoemargiare+V
15573,scampanare+V
15574,illustare+V
15575,cartesiano+N
15576,succo+V
15577,spoetizzare+V
15578,impoverimento+N
15579,sconnetter+V
15580,pedonalizzare+V
15581,ripugare+V
15582,autotutelare+V
15583,pestare+V
15584,contempare+V
15585,disapprovare+V
15586,divorziare+V
15587,geo-economico+N
15588,sfrangiare+V
15589,slittare+V
15590,attrezzare+V
15591,denunrre+V
15592,rimpastare+V
15593,frusciare+V
15594,autoemende+V
15595,digiunare+V
15596,arenare+V
15597,riassicurare+V
15598,supermodell+N
15599,investire+V
15600,spennare+V
15601,connettare+V
15602,societario+N
15603,sfalsare+V
15604,passare+V
15605,rabbrividere+V
15606,spersonalizzatore+N
15607,eternare+V
15608,ritorre+V
15609,toiligere+V
15610,risedre+V
15611,allore+V
15612,periodizzare+N
15613,disinfiammare+V
15614,uniformare+V
15615,girellare+V
15616,lapidre+V
15617,rilure+V
15618,abitare+V
15619,chiarire+V
15620,riconfrore+A
15621,appassire+V
15622,colloquiare+V
15623,ficcare+V
15624,inghirlandandore+N
15625,seppellire+V
15626,risultare+V
15627,rimpallare+V
15628,assecondare+V
15629,riscaldare+V
15630,salare+V
15631,schiantare+V
15632,elettrizzare+V
15633,sterilizzare+V
15634,stanare+V
15635,litografare+V
15636,accarezzare+V
15637,precettare+V
15638,conquidere+V
15639,autocorreggre+V
15640,divorre+V
15641,sposare+V
15642,decoe+V
15643,rimarcare+V
15644,esorbitare+V
15645,rieducare+V
15646,esteriorizzatre+N
15647,dedurre+V
15648,avvre+V
15649,concernere+V
15650,riaffare+V
15651,trionfare+V
15652,offrire+A
15653,latitare+V
15654,parafrasare+V
15655,climatizzare+V
15656,aggettivavatre+N
15657,scovare+V
15658,affumicare+V
15659,decontestualizzatre+N
15660,ammantare+V
15661,mutare+V
15662,assegnare+V
15663,riversare+V
15664,ottimo+N
15665,castrare+V
15666,esaminare+A
15667,esteriorizzare+V
15668,scenaro+N
15669,deregolare+V
15670,fulminre+V
15671,irregolare+V
15672,demorso+N
15673,guastare+V
15674,latrare+V
15675,lacrimoso+A
15676,ricusare+V
15677,diagnosticare+V
15678,guerrafondaio+N
15679,trattere+V
15680,costellare+V
15681,giustificabile+N
15682,torturare+V
15683,aggraffare+V
15684,incerinoare+N
15685,regolamentare+V
15686,esalare+V
15687,furbre+V
15688,fraintendre+V
15689,freddare+V
15690,biancheggiatre+N
15691,latrare+V
15692,elidre+V
15693,propinare+V
15694,disalberare+V
15695,stagioare+V
15696,rivala+N
15697,rugliare+V
15698,bendisporre+V
15699,malvire+A
15700,indisposizion+N
15701,bradre+V
15702,riboccare+A
15703,straviziare+V
15704,affardellinoare+N
15705,rivoltolare+V
15706,bussola+N
15707,rivolire+A
15708,storninoare+N
15709,infeltrire+V
15710,intromettre+V
